,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1618,8017-LXHFA,Female,Yes,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,2293.60009765625,Yes
1619,5930-GBIWP,Male,No,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),81.5,5553.25,No
1620,6022-KOUQO,Female,No,Yes,Yes,2,No,,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),29.049999237060547,44.75,No
1621,6352-TWCAU,Female,No,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.44999694824219,3029.10009765625,Yes
1622,2361-UPSND,Female,No,Yes,No,46,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,70.5999984741211,3231.050048828125,No
1623,6035-RIIOM,Female,No,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),97.19999694824219,5129.4501953125,No
1624,2929-QNSRW,Female,No,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,98.25,5508.35009765625,Yes
1625,1262-OPMFY,Female,No,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.75,655.9000244140625,Yes
1626,9504-DSHWM,Male,No,No,No,20,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),59.20000076293945,1191.199951171875,No
1627,5035-BVCXS,Male,No,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,75.9000015258789,866.4000244140625,No
1628,6267-DCFFZ,Female,Yes,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.05000305175781,2627.199951171875,No
1629,3533-UVMOM,Male,No,Yes,No,68,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),70.94999694824219,4741.4501953125,No
1630,2439-LYPMQ,Male,Yes,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.5999984741211,4009.199951171875,No
1631,4248-QPAVC,Female,Yes,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.3499984741211,1463.449951171875,Yes
1632,1899-VXWXM,Male,No,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.0999984741211,5082.7998046875,Yes
1633,1478-VPOAD,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.79999923706055,43.79999923706055,No
1634,9995-HOTOH,Male,No,Yes,Yes,63,No,,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,59.0,3707.60009765625,No
1635,2988-PLAHS,Female,No,No,No,3,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,69.94999694824219,220.4499969482422,No
1636,1371-OJCEK,Female,No,No,No,48,Yes,Yes,No,,,,,,,One year,No,Bank transfer (automatic),24.350000381469727,1133.699951171875,No
1637,4999-IEZLT,Male,No,No,No,66,No,,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),29.450000762939453,1983.1500244140625,No
1638,8883-ANODQ,Female,No,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),84.4000015258789,5746.75,No
1639,4690-LLKUA,Male,Yes,No,No,17,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.04999923706055,770.5999755859375,Yes
1640,2351-RRBUE,Female,No,Yes,Yes,7,Yes,No,No,,,,,,,One year,No,Mailed check,20.649999618530273,134.0500030517578,No
1641,5980-BDHPY,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.0999984741211,6230.10009765625,No
1642,1498-DQNRX,Female,No,Yes,No,29,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,19.850000381469727,573.0499877929688,No
1643,9469-WEJBT,Male,No,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.3499984741211,3419.300048828125,No
1644,3331-HQDTW,Female,No,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,109.80000305175781,3587.25,Yes
1645,9490-DFPMD,Female,Yes,No,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.6500015258789,3541.35009765625,Yes
1646,2581-VKIRT,Female,No,Yes,Yes,59,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,65.5,3801.300048828125,No
1647,5442-XSDCW,Male,No,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.5,868.5,Yes
1648,7426-WEIJX,Male,Yes,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.94999694824219,4859.10009765625,No
1649,2851-MMUTZ,Female,No,No,No,27,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,56.150001525878906,1439.3499755859375,No
1650,3049-NDXFL,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,85.80000305175781,85.80000305175781,Yes
1651,8580-AECUZ,Male,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.0999984741211,79.0999984741211,Yes
1652,3307-TLCUD,Male,No,Yes,No,17,No,,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,34.400001525878906,592.75,No
1653,6625-FLENO,Male,No,Yes,No,58,Yes,No,No,,,,,,,Two year,No,Mailed check,20.75,1185.949951171875,No
1654,2967-MXRAV,Male,No,Yes,Yes,1,Yes,No,No,,,,,,,One year,No,Mailed check,18.799999237060547,18.799999237060547,No
1655,7963-GQRMY,Female,No,Yes,Yes,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.29999923706055,134.5,Yes
1656,8189-HBVRW,Female,No,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,90.80000305175781,4921.2001953125,No
1657,4163-KIUHY,Male,No,No,No,35,Yes,Yes,No,,,,,,,Month-to-month,Yes,Electronic check,25.600000381469727,901.25,No
1658,1228-FZFRV,Male,No,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),105.94999694824219,5341.7998046875,Yes
1659,3500-NSDOA,Male,No,Yes,Yes,68,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),70.80000305175781,4859.9501953125,No
1660,1171-TYKUR,Male,No,Yes,No,47,Yes,Yes,No,,,,,,,Month-to-month,No,Electronic check,25.399999618530273,1139.199951171875,No
1661,3761-FLYZI,Female,Yes,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.80000305175781,7082.4501953125,No
1662,2058-DCJBE,Male,No,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.75,324.6000061035156,Yes
1663,5364-XYIRR,Male,No,Yes,No,51,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6500015258789,4812.75,Yes
1664,4829-AUOAX,Female,No,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.05000305175781,4399.5,Yes
1665,1219-NNDDO,Female,No,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.8499984741211,663.5499877929688,No
1666,8388-DMKAE,Female,No,No,No,8,Yes,No,No,,,,,,,Two year,No,Mailed check,20.25,174.64999389648438,No
1667,4403-BWPAY,Male,No,No,No,14,Yes,Yes,No,,,,,,,One year,Yes,Credit card (automatic),24.799999237060547,321.70001220703125,No
1668,9659-QEQSY,Female,No,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,115.6500015258789,5125.5,No
1669,5405-ZMYXQ,Female,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.5999984741211,548.9000244140625,No
1670,5047-LHVLY,Male,Yes,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.150001525878906,50.150001525878906,Yes
1671,1442-OKRJE,Male,No,Yes,Yes,66,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.1500015258789,7031.2998046875,No
1672,4737-AQCPU,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),72.0999984741211,5016.64990234375,No
1673,9158-VCTQB,Female,No,Yes,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),113.5999984741211,4594.9501953125,Yes
1674,2808-CHTDM,Female,No,Yes,Yes,23,Yes,Yes,No,,,,,,,Two year,No,Mailed check,25.100000381469727,611.4500122070312,No
1675,6311-UEUME,Female,No,No,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.9000015258789,2384.14990234375,Yes
1676,0793-TWELN,Female,No,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.1500015258789,319.8500061035156,No
1677,3283-WCWXT,Male,No,Yes,Yes,6,Yes,Yes,No,,,,,,,Two year,No,Mailed check,25.399999618530273,153.3000030517578,No
1678,1060-ENTOF,Female,Yes,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),105.4000015258789,7035.60009765625,No
1679,0999-QXNSA,Male,Yes,No,Yes,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.75,344.20001220703125,No
1680,5451-MHQOF,Male,No,Yes,Yes,56,Yes,Yes,No,,,,,,,One year,Yes,Mailed check,24.450000762939453,1431.6500244140625,No
1681,4836-WNFNO,Female,No,Yes,No,72,Yes,Yes,No,,,,,,,Two year,No,Credit card (automatic),25.0,1849.199951171875,No
1682,9225-BZLNZ,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,85.25,6083.10009765625,No
1683,0354-VXMJC,Male,No,Yes,Yes,23,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),19.600000381469727,426.6499938964844,No
1684,4422-QVIJA,Female,No,No,Yes,35,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.150001525878906,1655.3499755859375,No
1685,9365-SRSZE,Male,Yes,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.55000305175781,1943.9000244140625,No
1686,6839-ITVZJ,Female,No,Yes,Yes,26,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.04999923706055,1616.1500244140625,Yes
1687,8332-OSJDW,Male,No,Yes,Yes,12,Yes,Yes,No,,,,,,,One year,No,Mailed check,26.399999618530273,314.95001220703125,No
1688,4735-BJKOU,Female,No,No,No,40,Yes,No,No,,,,,,,Two year,No,Mailed check,20.149999618530273,804.8499755859375,No
1689,0274-JKUJR,Male,No,Yes,Yes,7,No,,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,58.849998474121094,465.70001220703125,No
1690,5740-YHGTW,Male,No,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),97.55000305175781,6669.0498046875,No
1691,8917-SZTTJ,Male,No,Yes,Yes,60,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),19.649999618530273,1161.75,No
1692,1696-MZVAU,Male,No,Yes,Yes,39,No,,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),25.25,947.75,No
1693,7359-WWYJV,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.44999694824219,8375.0498046875,No
1694,0375-HVGXO,Female,No,No,No,1,No,,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,34.70000076293945,34.70000076293945,Yes
1695,4906-ZHGPK,Male,No,Yes,Yes,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,70.69999694824219,3770.0,No
1696,8593-WHYHV,Male,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.30000305175781,264.79998779296875,Yes
1697,3795-GWTRD,Female,No,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),75.55000305175781,4707.85009765625,No
1698,1298-PHBTI,Male,No,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,84.80000305175781,6152.39990234375,No
1699,6223-DHJGV,Female,No,No,No,42,Yes,No,No,,,,,,,One year,Yes,Mailed check,20.649999618530273,958.0999755859375,No
1700,6961-MJKBO,Male,No,No,No,47,Yes,No,No,,,,,,,Two year,No,Bank transfer (automatic),20.450000762939453,943.0,No
1701,6097-EQISJ,Female,No,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),102.44999694824219,6615.14990234375,Yes
1702,4423-YLHDV,Female,No,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.4000015258789,2200.25,Yes
1703,8158-WPEZG,Male,No,No,No,11,No,,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,35.650001525878906,425.1000061035156,No
1704,0107-YHINA,Male,No,No,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.75,99.75,Yes
1705,4918-FYJNT,Female,Yes,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.44999694824219,5044.7998046875,No
1706,0727-BNRLG,Male,No,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),97.6500015258789,6743.5498046875,No
1707,4854-CIDCF,Female,Yes,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,73.8499984741211,196.39999389648438,No
1708,8640-SDGKB,Male,No,No,No,4,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.4000015258789,299.70001220703125,Yes
1709,3280-MRDOF,Male,Yes,No,No,30,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),69.0999984741211,2093.89990234375,No
1710,6435-SRWBJ,Female,No,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,82.75,417.75,No
1711,9964-WBQDJ,Female,No,Yes,No,71,Yes,Yes,No,,,,,,,Two year,Yes,Credit card (automatic),24.399999618530273,1725.4000244140625,No
1712,6303-KFWSL,Female,No,No,No,29,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,55.25,1620.199951171875,No
1713,1702-CCFNJ,Male,No,Yes,No,52,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.349998474121094,3169.550048828125,No
1714,8932-CZHRQ,Male,No,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),76.75,5233.25,No
1715,0386-CWRGM,Female,No,Yes,Yes,46,Yes,No,No,,,,,,,Two year,No,Mailed check,19.399999618530273,967.8499755859375,No
1716,5515-RUGKN,Male,No,No,No,8,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),54.75,438.04998779296875,No
1717,0404-AHASP,Male,No,Yes,No,72,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),19.700000762939453,1421.9000244140625,No
1718,7279-NMVJC,Female,No,No,No,17,Yes,No,No,,,,,,,One year,No,Bank transfer (automatic),19.899999618530273,323.1499938964844,No
1719,2081-VEYEH,Male,No,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.94999694824219,318.6000061035156,No
1720,6407-UTSLV,Female,Yes,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.80000305175781,163.6999969482422,No
1721,4116-TZAQJ,Female,No,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.25,639.6500244140625,Yes
1722,9060-HJJRW,Female,No,No,No,51,No,,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),56.400001525878906,2928.5,No
1723,2587-YNLES,Female,No,Yes,Yes,6,Yes,No,No,,,,,,,Two year,No,Mailed check,20.100000381469727,100.3499984741211,No
1724,7398-SKNQZ,Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.9000015258789,273.20001220703125,No
1725,5935-FCCNB,Female,Yes,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.19999694824219,1608.1500244140625,No
1726,1958-RNRKS,Male,No,Yes,No,30,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,49.900001525878906,1441.949951171875,No
1727,5136-RGMZO,Male,No,No,No,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,71.05000305175781,2168.14990234375,No
1728,8345-MVDYC,Female,No,No,No,45,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),81.6500015258789,3618.699951171875,No
1729,8226-BXGES,Male,No,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),89.44999694824219,5692.64990234375,No
1730,3877-JRJIP,Male,No,No,No,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.849998474121094,59.849998474121094,Yes
1731,8375-DKEBR,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.5999984741211,69.5999984741211,Yes
1732,9705-IOVQQ,Male,Yes,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,99.0,5969.2998046875,No
1733,1015-OWJKI,Male,No,No,No,1,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,19.049999237060547,19.049999237060547,No
1734,7511-YMXVQ,Male,No,No,No,9,No,,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.400001525878906,418.79998779296875,Yes
1735,2040-XBAVJ,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.44999694824219,8100.5498046875,No
1736,7551-JOHTI,Female,No,No,No,1,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,19.5,19.5,Yes
1737,8887-IPQNC,Female,No,Yes,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.25,313.45001220703125,No
1738,8646-JCOMS,Female,No,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),90.55000305175781,6130.9501953125,No
1739,9804-ICWBG,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9000015258789,69.9000015258789,Yes
1740,1222-KJNZD,Male,No,Yes,Yes,40,Yes,No,No,,,,,,,Month-to-month,Yes,Bank transfer (automatic),20.399999618530273,745.2999877929688,No
1741,0106-GHRQR,Male,No,No,No,16,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.4000015258789,1212.0999755859375,No
1742,5318-IXUZF,Female,No,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.1500015258789,183.75,Yes
1743,3768-VHXQO,Male,No,Yes,No,67,Yes,Yes,No,,,,,,,Two year,No,Credit card (automatic),24.850000381469727,1583.5,No
1744,8952-WCVCD,Female,No,Yes,No,41,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.44999694824219,4162.0498046875,No
1745,2418-TPEUN,Female,No,Yes,Yes,56,Yes,No,No,,,,,,,Two year,Yes,Credit card (automatic),19.799999237060547,1119.9000244140625,No
1746,3963-RYFNS,Female,No,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.44999694824219,8013.5498046875,No
1747,3198-VELRD,Female,No,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.75,264.8500061035156,Yes
1748,8540-ZQGEA,Female,No,Yes,No,54,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),20.049999237060547,1102.4000244140625,No
1749,1320-REHCS,Male,Yes,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.75,5832.0,No
1750,4137-JOPHL,Female,No,No,No,50,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),89.69999694824219,4304.5,No
1751,9436-ZBZCT,Male,No,No,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.94999694824219,1178.4000244140625,Yes
1752,7801-CEDNV,Male,No,Yes,No,27,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),48.70000076293945,1421.75,No
1753,2057-BOYKM,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),96.5999984741211,6827.5,No
1754,3658-QQJYD,Male,No,No,No,62,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),74.30000305175781,4698.0498046875,No
1755,1803-BGNBD,Female,No,No,No,12,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.29999923706055,654.5,No
1756,0134-XWXCE,Female,Yes,No,No,44,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),74.8499984741211,3268.050048828125,No
1757,6950-TWMYB,Male,No,Yes,Yes,54,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),79.94999694824219,4362.0498046875,No
1758,5848-FHRFC,Female,No,No,No,68,Yes,No,No,,,,,,,Two year,No,Bank transfer (automatic),20.049999237060547,1386.9000244140625,No
1759,2243-FNMMI,Male,No,No,No,20,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,19.399999618530273,415.3999938964844,No
1760,2511-MORQY,Male,No,Yes,Yes,50,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),54.900001525878906,2614.10009765625,No
1761,5356-KZCKT,Male,No,No,No,58,Yes,Yes,No,,,,,,,Two year,Yes,Credit card (automatic),24.450000762939453,1513.5999755859375,No
1762,9470-XCCEM,Male,No,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.6500015258789,3161.60009765625,No
1763,6519-CFDBX,Female,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.400001525878906,80.94999694824219,No
1764,3902-MIVLE,Male,No,Yes,Yes,63,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,75.69999694824219,4676.7001953125,No
1765,0409-WTMPL,Female,No,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),110.6500015258789,6526.64990234375,No
1766,8763-KIAFH,Female,No,Yes,Yes,27,Yes,No,No,,,,,,,One year,Yes,Mailed check,20.549999237060547,583.2999877929688,No
1767,3669-WHAFY,Female,No,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.1500015258789,8078.10009765625,No
1768,3055-VTCGS,Female,No,No,No,63,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),58.54999923706055,3503.5,No
1769,3144-KMTWZ,Male,No,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.25,6669.4501953125,No
1770,7279-BUYWN,Female,Yes,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.19999694824219,4689.5,Yes
1771,7156-MHUGY,Male,Yes,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.5,1201.1500244140625,Yes
1772,7198-GLXTC,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.0,143.64999389648438,Yes
1773,2007-QVGAW,Female,No,Yes,Yes,68,Yes,No,No,,,,,,,Two year,Yes,Bank transfer (automatic),19.350000381469727,1292.6500244140625,No
1774,5207-PLSTK,Male,No,Yes,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.75,48.75,No
1775,2307-FYNNL,Male,Yes,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.05000305175781,7108.2001953125,No
1776,5605-XNWEN,Male,Yes,Yes,No,72,Yes,Yes,No,,,,,,,Two year,Yes,Bank transfer (automatic),25.0,1802.550048828125,No
1777,2155-AMQRX,Female,No,No,No,28,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.900001525878906,1505.1500244140625,No
1778,6181-AXXYF,Male,No,Yes,Yes,72,Yes,Yes,No,,,,,,,Two year,No,Credit card (automatic),24.75,1859.0999755859375,No
1779,5091-HFAZW,Female,No,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.1500015258789,168.5,No
1780,0516-VRYBW,Female,No,No,Yes,18,Yes,No,No,,,,,,,One year,No,Bank transfer (automatic),20.149999618530273,390.8500061035156,Yes
